"Buy_DATE","Sell_Day","Call","Entry_Criteria","Stock","Buy_Qty","Buy_Price","Sell_Qty","Sell_Price","Stop_Loss","Target_Price","Duration"
"2024-08-21","2024-09-03",NULL,"PR_W","TIDEWATER","1","2529.00","1","2500.00","1643.65","2690.00",13
"2024-08-21","2024-09-03",NULL,"PRATR_W","WILLAMAGOR","176","38.00","176","40.00","32.65","40.00",13
"2024-08-22","2024-09-03",NULL,"EW_DC","APLAPOLLO","13","1418.00","13","1430.00","1341.95","1497.00",12
"2024-08-22","2024-03-09",NULL,"ATR_DC","CYBERTECH","14","201.00","14","274.00","129.00","280.00",12
"2024-08-22","2024-09-03",NULL,"PR_DC","ENDURANCE","6","2594.00","6","2500.00","2416.55","2580.00",12
"2024-08-22","2024-09-03",NULL,"PR_W","MMTC","25","104.00","25","99.00","63.00","105.00",12
"2024-08-22","2024-09-03",NULL,"ATR_BW","RUBYMILLS","12","269.00","12","286.00","185.00","303.00",12
"2024-08-22","2024-09-03",NULL,"PRATR_UC","VAISHALI","44","173.00","44","184.00","150.00","199.00",12
"2024-08-23","2024-09-03",NULL,"ATR_DC","ALLCARGO","82","71.00","82","68.00","58.63","73.00",11
"2024-08-23","2024-09-03",NULL,"LR_W","ENDURANCE","6","2595.00","6","2500.00","2416.55","2580.00",11
"2024-08-23","2024-09-03",NULL,"ATREW_BW","INFOBEAN","22","447.00","22","439.00","401.25","490.00",11
"2024-08-23","2024-09-03",NULL,"LR_BW","RICOAUTO","96","126.00","96","119.00","115.10","127.00",11
"2024-08-23","2024-09-03",NULL,"PRATR_UC","RPSGVENT","3","1014.00","3","1173.00","670.10","1196.00",11
"2024-08-23","2024-09-03",NULL,"ATR_W","TIDEWATER","1","2676.00","1","2500.00","1643.65","2690.00",11
"2024-08-26","2024-03-09",NULL,"ATR_W","ADSL","27","235.00","27","267.00","198.00","284.00",8
"2024-08-26","2024-02-09",NULL,"PR_DC","GOODLUCK","12","920.00","12","1151.00","838.35","1208.00",8
"2024-08-26","2024-09-03",NULL,"ATR_DC","HIL","3","2924.00","3","2805.00","2626.00","2980.00",8
"2024-08-26","2024-09-03",NULL,"ATR_BW","NECLIFE","88","39.00","88","38.00","27.50","42.00",8
"2024-08-26","2024-09-03",NULL,"ATR_DC","PRAKASH","16","231.00","16","215.00","169.14","235.00",8
"2024-08-26","2024-09-03",NULL,"ATR_UC","RPSGVENT","2","1241.00","2","1173.00","670.10","1196.00",8
"2024-08-26","2024-09-03",NULL,"ATR_BW","RUBYMILLS","9","292.00","9","286.00","185.00","303.00",8
"2024-07-26","2024-10-11",NULL,"ATR_UC","CIPLA","4","1575.00","4","1594.00","1317.25","1684.00",77
"2024-08-28","2024-10-11",NULL,"PR_UC","CIPLA","3","1618.00","3","1594.00","1317.25","1684.00",44
"2024-08-30","2024-10-11",NULL,"ATR_UC","CIPLA","3","1655.00","3","1594.00","1317.25","1684.00",42
"2024-09-10","2024-10-11",NULL,"PR_UC","CIPLA","3","1631.00","3","1594.00","1317.25","1684.00",31
"2024-09-12","2024-10-11",NULL,"ATR_UC","KAMDHENU","6","643.00","6","552.00","474.80","557.00",29
"2024-09-12","2024-10-11",NULL,"ATREW_BW","SUNDARMFIN","1","4907.00","1","5050.00","3732.90","5419.00",29
"2024-09-26","2024-10-11",NULL,"PREW_DC","APCL","89","179.00","89","176.00","167.82","187.00",15
"2024-09-27","2024-10-11",NULL,"PRATR_UC","CIPLA","3","1673.00","3","1594.00","1317.25","1684.00",14
"2024-09-27","2024-10-11",NULL,"ATREW_UC","PALREDTEC","19","137.00","19","123.00","84.16","127.00",14
"2024-09-27","2024-10-11",NULL,"ATR_UC","SUNDARMFIN","1","5339.00","1","5050.00","3732.90","5419.00",14
"2024-09-30","2024-10-11",NULL,"PR_DC","FLFL","4762","2.00","4762","3.00","2.02","3.00",11
"2024-09-30","2024-10-11",NULL,"LR_W","MANAKCOAT","79","70.00","79","67.00","57.00","72.00",11
"2024-09-30","2024-10-11",NULL,"LR_BW","ZENITHEXPO","37","280.00","37","271.00","253.10","296.00",11
"2024-10-01","2024-10-11",NULL,"ATR_UC","AKZOINDIA","1","3935.00","1","4120.00","2752.00","4456.00",10
"2024-10-08","2024-10-11",NULL,"EW_UC","PALREDTEC","24","126.00","24","123.00","84.16","127.00",3
"2024-10-08","2024-10-11",NULL,"BB_UC","CIPLA","16","1641.00","16","1594.00","1577.30","1684.00",3
"2024-10-08","2024-10-11",NULL,"ATREW_BW","HERCULES","8","633.00","8","200.00","502.55","690.00",3
"2024-10-08","2024-10-11",NULL,"EW_UC","KRIDHANINF","25000","4.00","25000","4.00","3.96","5.00",3
"2024-10-08","2024-10-11",NULL,"EW_UC","VAKRANGEE","108","29.00","108","30.00","19.76","32.00",3
"2024-10-08","2024-10-11",NULL,"EW_UC","ZEEMEDIA","93","23.00","93","21.00","12.26","23.00",3
"2024-10-09","2024-10-11",NULL,"ATRBB_UC","ADFFOODS","9","318.00","9","305.00","209.11","312.00",2
"2024-10-09","2024-10-11",NULL,"ATR_UC","AKZOINDIA","1","4339.00","1","4120.00","2752.00","4456.00",2
"2024-10-09","2024-10-11",NULL,"ATR_BW","CIPLA","10","1681.00","10","1594.00","1577.30","1684.00",2
"2024-10-09","2024-10-11",NULL,"ATREWBBLR_W","GIPCL","40","236.00","40","230.00","210.76","235.00",2
"2024-10-09","2024-10-11",NULL,"EW_UC","GROBTEA","2","1385.00","2","1320.00","949.95","1474.00",2
"2024-10-09","2024-10-11",NULL,"EW_UC","KITEX","3","524.00","3","522.00","209.42","548.00",2
"2024-10-09","2024-10-11",NULL,"EW_W","KRITIKA","769","15.00","769","14.00","13.70",NULL,2
"2024-10-09","2024-10-11",NULL,"EW_DC","LASA","283","28.00","283","27.00","24.47","28.00",2
"2024-10-09","2024-10-11",NULL,"ATRBB_W","MAANALU","11","205.00","11","211.00","111.40","228.00",2
"2024-10-09","2024-10-11",NULL,"EW_DC","MADHAV","304","54.00","304","53.00","50.71","54.00",2
"2024-10-09","2024-10-11",NULL,"EW_BW","PPL","18","581.00","18","565.00","526.65","572.00",2
"2024-10-09","2024-10-11",NULL,"EW_DC","SOTL","17","562.00","17","549.00","501.50","556.00",2
"2024-10-09","2024-10-11",NULL,"ATREW_DC","XCHANGING","91","119.00","91","116.00","108.00","119.00",2
"2024-10-09","2024-10-11",NULL,"ATR_UC","XELPMOC","32","134.00","32","150.00","102.95","155.00",2
"2024-10-10","2024-10-11",NULL,"EW_DC","AAKASH","654","12.00","654","12.00","10.47","12.00",1
"2024-10-10","2024-10-11",NULL,"EW_DC","APEX","48","247.00","48","246.00","226.01","249.00",1
"2024-10-10","2024-10-11",NULL,"EW_DC","CANTABIL","40","243.00","40","237.00","218.05","241.00",1
"2024-10-10","2024-10-11",NULL,"EW_BW","CENTRUM","294","35.00","294","34.00","31.60","35.00",1
"2024-10-10","2024-10-11",NULL,"ATREW_DC","IFGLEXPOR","15","617.00","15","605.00","550.00","610.00",1
"2024-10-10","2024-10-11",NULL,"EW_DC","LXCHEM","44","284.00","44","278.00","261.40","283.00",1
"2024-10-10","2024-10-11",NULL,"ATR_W","MAANALU","9","226.00","9","211.00","111.40","228.00",1
"2024-10-10","2024-10-11",NULL,"EWBB_W","SASTASUNDR","50","305.00","50","301.00","284.90","308.00",1
"2024-10-10","2024-10-11",NULL,"ATR_UC","XELPMOC","17","161.00","17","150.00","102.95","155.00",1
"2024-09-27","2024-10-16",NULL,"PR_W","FOCUS","23","121.00","23","121.00","77.00","132.00",19
"2024-09-30","2024-10-16",NULL,"LR_DC","CHENNPETRO","12","934.00","12","1655.00","853.35","952.00",16
"2024-09-30","2024-10-16",NULL,"PR_DC","IGL","24","559.00","24","59.00","516.05","556.00",16
"2024-09-30","2024-10-16",NULL,"ATR_UC","JSWSTEEL","6","1030.00","6","887.00","854.15","1051.00",16
"2024-10-01","2024-10-16",NULL,"EW_DC","DCI","18","363.00","18","37.00","308.50","419.00",15
"2024-10-01","2024-10-16",NULL,"ATR_W","GAYAPROJ","292","11.00","292","92.00","7.54","11.00",15
"2024-10-01","2024-10-16",NULL,"ATR_BW","HONDAPOWER","2","4139.00","2","41.00","3525.00","4393.00",15
"2024-10-01","2024-10-16",NULL,"EW_UC","JPASSOCIAT","1563","7.00","1563","59.00","6.08","9.00",15
"2024-10-01","2024-10-16",NULL,"EW_UC","LALPATHLAB","5","3416.00","5","41.00","3210.00","3605.00",15
"2024-10-01","2024-10-16",NULL,"EW_UC","MSPL","29","57.00","29","59.00","22.45","55.00",15
"2024-10-03","2024-10-16",NULL,"ATR_W","DCI","14","382.00","14","41.00","308.50","419.00",13
"2024-10-03","2024-10-16",NULL,"LR_W","OMKARCHEM","806","9.00","806","59.00","7.61","10.00",13
"2024-10-03","2024-10-16",NULL,"ATR_UC","PITTIENG","1","1367.00","1","1303.00","623.00","1375.00",13
"2024-10-03","2024-10-16",NULL,"PR_DC","RCOM","4167","2.00","4167","2.00","1.90","3.00",13
"2024-10-08","2024-10-16",NULL,"EW_W","AJOONI","1429","8.00","1429","8.00","7.30","9.00",8
"2024-10-08","2024-10-16",NULL,"EW_BW","AKSHOPTFBR","909","9.00","909","10.00","7.90","11.00",8
"2024-10-08","2024-10-16",NULL,"EW_BW","AVADHSUGAR","5","773.00","5","713.00","572.90","783.00",8
"2024-10-08","2024-10-16",NULL,"ATR_UC","BSE","0","4243.00","0","4495.00","2115.00","4876.00",8
"2024-10-08","2024-10-16",NULL,"ATREW_BW","DHANI","168","53.00","168","63.00","47.05","67.00",8
"2024-10-08","2024-10-16",NULL,"EW_DC","GREENPOWER","671","20.00","671","20.00","18.51","22.00",8
"2024-08-27","2024-09-03",NULL,"LR_DC","APLAPOLLO","10","1442.00","10","1430.00","1341.95","1497.00",7
"2024-08-27","2024-09-03",NULL,"PRATR_W","AUTOIND","20","151.00","20","143.00","99.75","150.00",7
"2024-08-27","2024-09-03",NULL,"ATREW_DC","BANKA","119","121.00","119","130.00","112.72","139.00",7
"2024-08-27","2024-09-03",NULL,"PR_DC","GILLANDERS","92","93.00","92","82.00","82.05","94.00",7
"2024-08-27","2024-02-09",NULL,"ATR_DC","GOODLUCK","5","1043.00","5","1151.00","838.35","1208.00",7
"2024-08-27","2024-09-03",NULL,"PR_DC","NAHARSPING","10","324.00","10","328.00","225.00","347.00",7
"2024-08-27","2024-09-03",NULL,"ATR_W","NELCAST","63","151.00","63","142.00","135.30","150.00",7
"2024-08-27","2024-09-03",NULL,"PR_DC","OCCL","31","286.00","31","262.00","253.60","290.00",7
"2024-08-27","2024-09-03",NULL,"PR_BW","RUBYMILLS","9","302.00","9","286.00","185.00","303.00",7
"2024-08-27","2024-09-03",NULL,"PR_DC","SHREYANIND","42","278.00","42","254.00","254.60","278.00",7
"2024-08-27","2024-09-03",NULL,"PRATR_DC","TTML","28","101.00","28","95.00","65.05","100.00",7
"2024-08-27","2024-09-03",NULL,"PR_UC","VAISHALI","43","173.00","43","184.00","150.00","199.00",7
"2024-08-28","2024-09-03",NULL,"ATR_DC","BANKA","70","127.00","70","130.00","112.72","139.00",6
"2024-08-28","2024-03-09",NULL,"PR_DC","CYBERTECH","14","202.00","14","274.00","129.00","280.00",6
"2024-08-28","2024-02-09",NULL,"ATR_W","GOODLUCK","3","1124.00","3","1151.00","838.35","1208.00",6
"2024-08-28","2024-09-03",NULL,"ATR_UC","GRANULES","3","706.00","3","686.00","389.35","717.00",6
"2024-08-28","2024-09-03",NULL,"PR_UC","KAUSHALYA","3","986.00","3","922.00","664.10","986.00",6
"2024-08-28","2024-02-09",NULL,"EW_DC","KRIDHANINF","1887","4.00","1887","4.00","3.80","5.00",6
"2024-08-28","2024-09-03",NULL,"ATR_UC","VAISHALI","25","190.00","25","184.00","150.00","199.00",6
"2024-08-29","2024-09-03",NULL,"PR_DC","BANKA","48","133.00","48","130.00","112.72","139.00",5
"2024-08-29","2024-03-09",NULL,"ATR_DC","CYBERTECH","10","230.00","10","274.00","129.00","280.00",5
"2024-08-29","2024-02-09",NULL,"ATREW_UC","HOVS","30","90.00","30","104.00","57.20","107.00",5
"2024-08-29","2024-02-09",NULL,"PR_DC","KRIDHANINF","1639","4.00","1639","4.00","3.80","5.00",5
"2024-08-29","2024-09-03",NULL,"PR_DC","SIGIND","223","76.00","223","73.00","71.10","78.00",5
"2024-08-30","2024-03-09",NULL,"ATR_UC","ADSL","15","265.00","15","267.00","198.00","284.00",4
"2024-08-30","2024-09-03",NULL,"ATR_UC","ARTEMISMED","7","286.00","7","272.00","143.05","284.00",4
"2024-08-30","2024-03-09",NULL,"ATR_DC","CYBERTECH","8","253.00","8","274.00","129.00","280.00",4
"2024-08-30","2024-09-03",NULL,"PR_DC","JWL","21","576.00","21","548.00","528.75","575.00",4
"2024-09-02","2024-03-09",NULL,"PR_UC","ADSL","12","284.00","12","267.00","198.00","284.00",1
"2024-09-02","2024-03-09",NULL,"ATR_DC","CYBERTECH","6","284.00","6","274.00","129.00","280.00",1
"2024-09-02","2024-02-09",NULL,"PRATR_UC","HOVS","19","109.00","19","104.00","57.20","107.00",1
"2024-09-02","2024-09-03",NULL,"PR_DC","KDDL","5","3290.00","5","3215.00","3070.00","3312.00",1
"2024-09-02","2024-09-03",NULL,"PR_DC","SIGIND","485","73.00","485","73.00","71.10","78.00",1
"2024-09-02","2024-03-09",NULL,"EW_BW","SPECIALITY","41","186.00","41","176.00","162.21","183.00",1
"2024-08-07","2024-07-08",NULL,"EW_DC","BHEL","46","305.00","46","283.00","283.00",NULL,28
"2024-08-07","2024-09-04",NULL,"ATREW_UC","COALINDIA","8","532.00","8","505.00","410.80","538.00",28
"2024-08-07","2024-09-04",NULL,"PREW_W","OIL","4","618.00","4","684.00","363.33","756.00",28
"2024-08-07","2024-02-09",NULL,"EW_DC","STOVEKRAFT","24","597.00","47","284.00","556.05","870.00",28
"2024-08-09","2024-04-09",NULL,"EW_UC","THANGAMAYL","9","1752.00","9","2170.00","1636.50","2319.00",26
"2024-08-12","2024-03-09",NULL,"ATR_BW","GEEKAYWIRE","76","101.00","76","130.00","87.42","145.00",23
"2024-08-12","2024-02-09",NULL,"PRATR_DC","STOVEKRAFT","9","673.00","48","285.00","556.05","870.00",23
"2024-08-12","2024-09-04",NULL,"PRATREW_DC","TFCILTD","41","191.00","41","175.00","166.45","187.00",23
"2024-08-14","2024-09-04",NULL,"PRLR_W","BFUTILITIE","22","785.00","22","765.00","740.00","822.00",21
"2024-08-16","2024-07-08",NULL,"PR_W","BHEL","72","297.00","49","286.00","283.00",NULL,19
"2024-08-16","2024-09-04",NULL,"EW_DC","HINDCOPPER","32","313.00","32","312.00","282.10","333.00",19
"2024-08-19","2024-09-04",NULL,"PRATREW_DC","AARTIDRUGS","29","527.00","29","575.00","492.05","613.00",16
"2024-08-19","2024-09-04",NULL,"PR_W","BAJAJHIND","251","41.00","50","287.00","37.05","44.00",16
"2024-08-19","2024-09-04",NULL,"EW_UC","EXPLEOSOL","6","1314.00","6","1316.00","1145.90","1398.00",16
"2024-08-19","2024-02-09",NULL,"PR_W","GICRE","23","400.00","23","398.00","355.20","421.00",16
"2024-08-19","2024-09-04",NULL,"EW_DC","HCL-INSYS","990","17.00","51","288.00","15.62","17.00",16
"2024-08-19","2024-09-04",NULL,"ATREW_DC","HINDALCO","20","659.00","20","666.00","608.00","707.00",16
"2024-08-19","2024-09-04",NULL,"PR_W","HINDCOPPER","24","324.00","24","312.00","282.10","333.00",16
"2024-08-19","2024-09-04",NULL,"EW_UC","PSB","258","61.00","52","289.00","57.25","72.00",16
"2024-08-19","2024-09-04",NULL,"EW_DC","SAIL","158","131.00","158","130.00","125.00","137.00",16
"2024-08-20","2024-09-04",NULL,"EW_DC","DANGEE","2326","7.00","2326","7.00","6.80","8.00",15
"2024-08-20","2024-09-04",NULL,"LR_DC","HINDALCO","15","673.00","53","290.00","608.00","707.00",15
"2024-08-20","2024-03-09",NULL,"PR_W","KTKBANK","236","218.00","236","220.00","214.00","229.00",15
"2024-08-20","2024-09-04",NULL,"EW_DC","RBLBANK","74","219.00","74","217.00","205.25","231.00",15
"2024-08-21","2024-09-04",NULL,"PR_W","COALINDIA","8","532.00","54","291.00","410.80","538.00",14
"2024-08-21","2024-09-04",NULL,"ATR_BW","DECCANCE","21","674.00","21","643.00","627.20","671.00",14
"2024-08-21","2024-09-04",NULL,"EW_BW","DEN","239","54.00","239","51.00","49.34","55.00",14
"2024-08-21","2024-09-04",NULL,"PR_DC","HINDALCO","13","686.00","55","292.00","608.00","707.00",14
"2024-08-21","2024-09-04",NULL,"EW_UC","NAHARCAP","46","322.00","46","342.00","300.35","370.00",14
"2024-08-21","2024-09-04",NULL,"EW_DC","ORIENTPPR","382","49.00","382","47.00","46.30","50.00",14
"2024-08-21","2024-09-04",NULL,"PR_DC","RBLBANK","44","228.00","56","293.00","205.25","231.00",14
"2024-08-21","2024-04-09",NULL,"ATR_UC","THANGAMAYL","4","1869.00","4","2170.00","1636.50","2319.00",14
"2024-08-21","2024-09-04",NULL,"PR_DC","TIRUMALCHM","22","333.00","22","330.00","288.00","350.00",14
"2024-08-22","2024-02-09",NULL,"PR_DC","ALBERTDAVD","6","1275.00","57","294.00","1112.45","1729.00",13
"2024-08-22","2024-09-04",NULL,"PR_DC","DANGEE","1786","7.00","1786","7.00","6.80","8.00",13
"2024-08-22","2024-09-04",NULL,"EW_UC","INDNIPPON","15","810.00","15","784.00","743.25","826.00",13
"2024-08-23","2024-02-09",NULL,"ATR_DC","ALBERTDAVD","3","1409.00","58","295.00","1112.45","1729.00",12
"2024-08-23","2024-09-04",NULL,"PR_DC","DANGEE","1724","7.00","1724","7.00","6.80","8.00",12
"2024-08-23","2024-03-09",NULL,"PR_W","HEXATRADEX","8","264.00","8","353.00","145.05","372.00",12
"2024-08-23","2024-09-04",NULL,"PR_W","TFCILTD","52","186.00","59","296.00","166.45","187.00",12
"2024-08-23","2024-09-04",NULL,"PR_W","VASWANI","47","52.00","47","51.00","30.40","53.00",12
"2024-08-26","2024-09-04",NULL,"ATR_BW","AARTIDRUGS","9","605.00","9","575.00","492.05","613.00",9
"2024-08-26","2024-02-09",NULL,"EW_BW","GODFRYPHLP","0","5686.00","60","297.00","2907.55","6691.00",9
"2024-08-26","2024-09-04",NULL,"LR_W","HINDCOPPER","21","330.00","21","312.00","282.10","333.00",9
"2024-08-26","2024-09-04",NULL,"LR_DC","NATIONALUM","53","182.00","53","175.00","163.16","186.00",9
"2024-08-27","2024-09-04",NULL,"ATR_BW","APCOTEXIND","22","463.00","61","298.00","416.95","461.00",8
"2024-08-27","2024-09-04",NULL,"ATR_UC","INDNIPPON","11","832.00","11","784.00","743.25","826.00",8
"2024-08-27","2024-12-08",NULL,"PR_W","PSPPROJECT","11","694.00","11","675.00","600.00","708.00",8
"2024-08-27","2024-09-04",NULL,"PREW_W","SANGHVIMOV","11","889.00","62","299.00","800.00","891.00",8
"2024-08-27","2024-09-04",NULL,"PRATR_W","SEAMECLTD","2","1608.00","2","1517.00","951.05","1630.00",8
"2024-08-27","2024-02-09",NULL,"ATR_DC","SHREERAMA","222","30.00","222","29.00","25.24","31.00",8
"2024-08-27","2024-09-04",NULL,"PR_W","TFCILTD","49","187.00","63","300.00","166.45","187.00",8
"2024-08-27","2024-02-07",NULL,"PREW_DC","TNPL","73","235.00","73","223.00","221.10","289.00",8
"2024-08-28","2024-09-04",NULL,"LR_UC","BAJAJHIND","248","41.00","248","40.00","37.05","44.00",7
"2024-08-28","2024-09-04",NULL,"PR_DC","CTE","57","110.00","64","301.00","92.44","109.00",7
"2024-08-28","2024-09-04",NULL,"ATR_BW","NAHARCAP","17","360.00","17","342.00","300.35","370.00",7
"2024-08-28","2024-09-04",NULL,"PRATR_W","PAR","31","252.00","31","240.00","220.00","259.00",7
"2024-08-28","2024-09-04",NULL,"PR_DC","PNC","291","69.00","65","302.00","65.60","75.00",7
"2024-08-28","2024-09-04",NULL,"PRATR_DC","PREMIERPOL","32","231.00","32","223.00","200.35","238.00",7
"2024-08-28","2024-04-09",NULL,"ATR_UC","THANGAMAYL","2","2074.00","2","2170.00","1636.50","2319.00",7
"2024-08-29","2024-09-04",NULL,"LR_DC","CTE","60","109.00","66","303.00","92.44","109.00",6
"2024-08-29","2024-03-09",NULL,"PRATR_UC","GEEKAYWIRE","30","121.00","30","130.00","87.42","145.00",6
"2024-08-29","2024-12-08",NULL,"EW_UC","MARINE","6","267.00","6","254.00","88.85","302.00",6
"2024-08-30","2024-02-09",NULL,"ATR_UC","GODFRYPHLP","0","6508.00","67","304.00","2907.55","6691.00",5
"2024-08-30","2024-09-04",NULL,"EW_DC","IZMO","42","408.00","42","384.00","384.55",NULL,5
"2024-08-30","2024-02-09",NULL,"LR_BW","KMSUGAR","265","41.00","265","40.00","36.85","40.00",5
"2024-08-30","2024-04-09",NULL,"EW_DC","SDBL","161","112.00","68","305.00","106.00","111.00",5
"2024-08-30","2024-03-09",NULL,"ATR_UC","SVLL","15","271.00","15","313.00","202.55","350.00",5
"2024-09-02","2024-03-09",NULL,"ATR_UC","GEEKAYWIRE","21","136.00","21","130.00","87.42","145.00",2
"2024-09-02","2024-03-09",NULL,"ATR_DC","KTKBANK","45","236.00","69","306.00","214.00","229.00",2
"2024-09-02","2024-04-09",NULL,"PR_W","SIKKO","21","116.00","21","116.00","69.85","123.00",2
"2024-09-02","2024-03-09",NULL,"ATR_UC","SVLL","8","325.00","8","313.00","202.55","350.00",2
"2024-09-02","2024-04-09",NULL,"PRATR_UC","THANGAMAYL","2","2220.00","70","307.00","1636.50","2319.00",2
"2024-09-03","2024-04-09",NULL,"EW_UC","HONDAPOWER","5","3785.00","5","3788.00","3570.55","3802.00",1
"2024-09-03","2024-04-09",NULL,"PREW_W","IGL","24","555.00","24","552.00","513.30","555.00",1
"2024-09-03","2024-09-04",NULL,"PR_DC","THERMAX","5","4382.00","71","308.00","4171.35","4572.00",1
"2024-10-01","2024-10-15",NULL,"PREW_DC","GOLDTECH","115","98.00","115","88.00","89.50",NULL,14
"2024-10-09","2024-10-15",NULL,"EW_DC","VAISHALI","48","195.00","48","25.00","174.20",NULL,6
"2024-10-10","2024-10-15",NULL,"BB_DC","VAISHALI","37","202.00","37","25.00","174.20",NULL,5
"2024-10-08","2024-10-16",NULL,"BB_W","HAVISHA","6667","2.00","6667","3.00","2.04","3.00",8
"2024-10-08","2024-10-16",NULL,"EWBB_W","HILTON","168","87.00","168","85.00","81.04","89.00",8
"2024-10-08","2024-10-16",NULL,"ATRBB_DC","HONDAPOWER","1","4347.00","1","4013.00","3525.00","4393.00",8
"2024-10-08","2024-10-16",NULL,"EW_DC","JAIBALAJI","10","1068.00","10","1086.00","972.25","1161.00",8
"2024-10-08","2024-10-16",NULL,"EW_UC","JHS","667","27.00","667","27.00","25.50","30.00",8
"2024-10-08","2024-10-16",NULL,"ATREW_BW","JPPOWER","308","20.00","308","21.00","16.75","23.00",8
"2024-10-08","2024-10-16",NULL,"ATREW_UC","JSWENERGY","16","723.00","16","690.00","662.20","730.00",8
"2024-10-08","2024-10-16",NULL,"EW_BW","JUSTDIAL","11","1217.00","11","1236.00","1127.30","1360.00",8
"2024-10-08","2024-10-16",NULL,"ATREW_BW","KEYFINSERV","11","307.00","11","335.00","216.35","360.00",8
"2024-10-08","2024-10-16",NULL,"ATR_UC","LALPATHLAB","3","3572.00","3","3318.00","3210.00","3605.00",8
"2024-10-08","2024-10-16",NULL,"ATREWBB_W","NAGAFERT","483","12.00","483","11.00","9.93","12.00",8
"2024-10-08","2024-10-16",NULL,"EW_W","NDL","2083","6.00","2083","6.00","5.52","6.00",8
"2024-10-08","2024-10-16",NULL,"EW_UC","NDRAUTO","11","811.00","11","811.00","721.60","862.00",8
"2024-10-08","2024-10-16",NULL,"EW_W","OIL","32","566.00","32","523.00","534.90","587.00",8
"2024-10-08","2024-10-16",NULL,"ATR_W","QUICKHEAL","12","702.00","12","773.00","620.15","805.00",8
"2024-10-08","2024-10-16",NULL,"ATREW_BW","RADAAN","943","3.00","943","3.00","1.94","3.00",8
"2024-10-08","2024-10-16",NULL,"ATR_DC","RCOM","1786","2.00","1786","2.00","1.90","3.00",8
