Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2024-12-16,BB_W,Long,SHUKRAPHAR.BO,79.95,57.52,44.58,44.58,NaN,,NaN,NaN,KRBPT,191.85,2024-12-16,NaN
2024-12-26,ATR_W,Long,SHUKRAPHAR.BO,117.81,57.52,16.59,16.59,NaN,,NaN,NaN,KRBPT,191.85,2024-12-27,NaN
2025-01-03,ATR_DC,Long,SHYAMMETL.BO,774.6,703.6,14.08,14.08,NaN,,NaN,NaN,KRBPT,750.25,2025-01-03,NaN
2025-01-10,EWBB_DC,Long,SHYMINV.BO,11,10,1000,1000,NaN,,NaN,NaN,KRBPT,10.06,2025-01-10,NaN
2025-01-14,ATREWLR_UC,Long,SICAPIT.BO,49,44.27,211.42,211.42,NaN,,NaN,NaN,KRBPT,48.93,2025-01-14,NaN
2025-01-14,EW_W,Long,SIEL.BO,85,80.75,235.29,235.29,NaN,,NaN,NaN,KRBPT,84.76,2025-01-14,NaN
2024-12-16,EWBB_UC,Long,SILVERO.BO,6,4.52,675.68,675.68,NaN,,NaN,NaN,KRBPT,6.91,2024-12-16,NaN
2024-12-11,EW_UC,Long,SILVERO.BO,5,4.52,2083.33,2083.33,NaN,,NaN,NaN,KRBPT,6.91,2024-12-11,NaN
2025-01-14,EW_DC,Long,SIMPLEXINF.NS,308,279.1,34.6,34.6,NaN,,NaN,NaN,KRBPT,307.85,2025-01-14,NaN
2025-01-13,LR_DC,Long,SIMPLXMIL.BO,4575.35,3990,1.71,1.71,NaN,,NaN,NaN,KRBPT,4804,2025-01-13,NaN
2025-01-14,EW_BW,Long,SIMRAN.BO,192,173.05,52.77,52.77,NaN,,NaN,NaN,KRBPT,192.4,2025-01-14,NaN
2025-01-07,EW_BW,Long,SINNAR.BO,692,662.15,33.5,33.5,NaN,,NaN,NaN,KRBPT,750,2025-01-07,NaN
2025-01-09,BB_BW,Long,SINNAR.BO,761,662.15,10.12,10.12,NaN,,NaN,NaN,KRBPT,750,2025-01-09,NaN
2024-12-26,BB_UC,Long,SITAENT.BO,95.7,70.39,39.51,39.51,NaN,,NaN,NaN,KRBPT,191.95,2024-12-27,NaN
2024-12-16,ATREW_DC,Long,SITAENT.BO,84,70.39,73.48,73.48,NaN,,NaN,NaN,KRBPT,191.95,2024-12-16,NaN
2025-01-14,ATR_UC,Long,SITAENT.BO,191.95,70.39,8.23,8.23,NaN,,NaN,NaN,KRBPT,191.95,2025-01-14,NaN
2025-01-14,EW_DC,Long,SIYSIL.NS,910,825.05,11.77,11.77,NaN,,NaN,NaN,KRBPT,910.45,2025-01-14,NaN
2025-01-09,EW_UC,Long,SKILVEN.BO,31,23.2,128.21,128.21,NaN,,NaN,NaN,KRBPT,32.75,2025-01-09,NaN
2024-12-24,EW_BW,Long,SKMEGGPROD.NS,253,212.71,24.82,24.82,NaN,,NaN,NaN,KRBPT,226,2024-12-24,NaN
2025-01-03,EWBB_DC,Long,SKPMIL.BO,38,35.96,490.2,490.2,NaN,,NaN,NaN,KRBPT,43.44,2025-01-03,NaN
2025-01-01,EW_UC,Long,SKYLMILAR.BO,20,16.05,253.16,253.16,NaN,,NaN,NaN,KRBPT,17.79,2025-01-01,NaN
2025-01-14,EW_DC,Long,SMLISUZU.NS,1339,1249.95,11.23,11.23,NaN,,NaN,NaN,KRBPT,1338.65,2025-01-14,NaN
2025-01-14,ATR_UC,Long,SMSLIFE.NS,1290,978.1,3.21,3.21,NaN,,NaN,NaN,KRBPT,1290,2025-01-14,1285.7
2024-12-30,EW_BW,Long,SOFCOM.BO,64,55.06,111.86,111.86,NaN,,NaN,NaN,KRBPT,69.98,2024-12-30,NaN
