Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
ACROW.BO,2024-10-11,727,601.0,,767.85,778.8,Short,Close
ADANIENT.NS,2024-10-10,2840,2981.3,,3172.27,3211.0,Short,Close
ADANIGREEN.NS,2024-09-24,1678,1545.15,,2065.66,2079.65,Short,Close
ADANIPORTS.NS,2024-08-01,1368,395.1,,1595.84,1604.95,Short,Close
ADANIPOWER.NS,2024-09-24,586,501.55,,675.17,678.0,Short,Close
ADARSHPL.BO,2024-10-15,31,31.0,,34.86,35.28,Short,Close
ADCINDIA.BO,2024-10-09,1699,1701.8,,1936.29,2040.0,Short,Close
ADCON.BO,2024-10-17,1,0.77,,1.04,1.06,Short,Close
ADDIND.BO,2024-09-20,40,50.0,,51.83,52.95,Short,Close
ADFFOODS.NS,2024-10-16,288,209.11,295.05,,324.5,Long,Open
ADIEXRE.BO,2024-10-09,26,19.5,24.98,,27.9,Long,Open
ADINATH.BO,2024-10-01,29,24.0,,31.01,31.5,Short,Close
ADITYA.BO,2024-09-27,10,9.54,,10.46,12.46,Short,Close
ADITYASP.BO,2024-10-07,29,17.35,25.0,,29.55,Long,Open
ADL.NS,2024-09-12,94,77.1,137.9,,146.6,Long,Open
ADMANUM.BO,2024-10-10,103,66.7,,112.2,142.32,Short,Close
ADORFO.BO,2024-09-10,143,120.6,133.05,,144.8,Long,Open
ADORMUL.BO,2024-10-17,37,34.3,,38.46,38.9,Short,Close
ADORWELD.NS,2024-10-16,1302,1269.8,,1385.9,1393.35,Short,Close
ADROITINFO.NS,2024-10-10,19,16.21,19.95,,24.99,Long,Open
ADSL.NS,2024-10-16,283,198.0,,300.51,306.0,Short,Close
ADVAIT.BO,2024-10-11,1696,1777.0,,1858.56,1877.7,Short,Close
ADVANIHOTR.NS,2024-09-23,66,62.5,74.34,,79.8,Long,Open
ADVENZYMES.NS,2024-09-16,446,340.05,,562.5,571.0,Short,Close
ADVIKCA.BO,2024-10-08,2,2.24,,3.19,3.28,Short,Close
AEGISCHEM.NS,2024-07-26,733,357.05,,892.86,899.95,Short,Close
AEGISLOG.BO,2024-10-15,737,711.55,686.2,,734.65,Long,Open
AEL.BO,2024-10-18,205,173.0,,221.5,225.0,Short,Close
AFEL.BO,2024-10-11,19,5.49,18.13,,19.81,Long,Open
AFFLE.NS,2024-10-11,1471,998.2,,1614.4,1647.75,Short,Close
AGARIND.NS,2024-10-10,1058,1086.55,,1141.08,1148.1,Short,Close
AGIIL.BO,2024-10-17,961,895.0,,993.0,1000.0,Short,Close
AGIOPAPER.BO,2024-09-27,8,3.63,,8.5,8.61,Short,Close
AGRITECH.NS,2024-10-09,213,191.2,,236.0,243.0,Short,Close
AGROPHOS.NS,2024-10-18,43,41.91,43.24,,51.46,Long,Open
AHLADA.NS,2024-10-10,98,97.51,,106.68,121.04,Short,Close
AHLEAST.NS,2024-10-17,171,129.11,,191.63,196.9,Short,Close
AHLUCONT.NS,2024-10-18,1105,1055.0,,1168.51,1179.25,Short,Close
AHMDSTE.BO,2024-09-05,383,33.99,198.0,,226.45,Long,Open
AIAENG.NS,2024-08-12,4026,3340.05,,4897.94,4949.95,Short,Close
AICHAMP.BO,2024-10-18,50,40.11,,60.84,62.79,Short,Close
AIIL.BO,2024-10-21,1664,961.6,,1882.91,1900.2,Short,Close
AIRAN.NS,2024-10-16,34,26.56,,37.72,38.28,Short,Close
AIROLAM.NS,2024-10-10,127,119.5,,144.61,164.0,Short,Close
AJANTPHARM.NS,2024-10-08,2994,2111.05,,3371.36,3426.75,Short,Close
AJANTSOY.BO,2024-10-04,42,25.65,,48.49,48.84,Short,Close
AJCON.BO,2024-10-09,45,31.31,44.26,,45.05,Long,Open
AJEL.BO,2024-10-18,16,15.7,15.36,,17.75,Long,Open
AJMERA.NS,2024-10-15,854,663.0,711.5,,809.0,Long,Open
AJOONI.NS,2024-10-10,7,4.95,,8.69,8.85,Short,Close
AJWAFUN.BO,2021-02-12,24,22.75,6.83,,6.83,Long,Open
AKASH.NS,2024-09-24,35,30.0,,40.42,41.8,Short,Close
AKCAPIT.BO,2024-10-17,1061,1005.0,,1128.73,1169.0,Short,Close
AKG.NS,2024-09-18,19,17.6,,22.13,23.5,Short,Close
